group_id,generation,class_code,group_number,n_members,online_ratio,master_ratio,major_diversity,leave_rate,exc_rate,point_mean,point_sum,months,pred_point_mean_oof,pred_point_mean_full,pred_leave_prob,pred_leave_prob_full,pred_exc_prob,pred_exc_prob_full
9_2_9,9,2,9,5,0.0,0.2,0.6,0.2,0.0,0.39999999999999997,1.5999999999999999,4.0,0.958007027116402,0.9557427471891529,0.4707414620220347,0.440978118904892,0.3884408912945235,0.35878478583197004
9_4_1,9,4,1,6,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.09999999999999998,0.3999999999999999,4.0,1.1376899891428007,0.6572494885912693,0.4030813273681973,0.39891818795291717,0.4115260910754181,0.3834972438322555
9_4_10,9,4,10,5,0.0,0.2,0.8,0.2,0.0,1.625,6.5,4.0,0.6664080080567579,1.001822278439154,0.4126585133375843,0.42674297002115236,0.25117217835743466,0.2632601572590975
9_4_11,9,4,11,4,0.0,0.25,0.75,0.0,0.0,0.9,3.6,4.0,0.6940142842805351,0.6606336908461905,0.34912707977367663,0.31270161639937477,0.27423557625603595,0.28196310733312907
9_4_12,9,4,12,4,0.0,0.25,1.0,0.25,0.0,-0.075,-0.3,4.0,0.6314038827260705,0.35296844381313136,0.3738125772968559,0.3726516092503807,0.2665217913087633,0.2539140731438362
9_4_13,9,4,13,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8,4.0,0.5139844480519479,0.47448562935906674,0.44604451417388846,0.46896063817617595,0.34063664725744164,0.32743239342828007
9_4_14,9,4,14,4,0.0,0.25,0.5,0.0,0.0,1.4249999999999998,5.699999999999999,4.0,0.8585998197751326,0.7544107038640374,0.43193381853538565,0.431163834321875,0.32386464922619607,0.3411055594005309
9_4_15,9,4,15,4,0.0,0.25,0.5,0.0,0.0,0.975,3.9,4.0,0.7491163977688978,0.7544107038640374,0.43970152521139894,0.3963845675986758,0.2833290704313053,0.25072554056682606
9_4_16,9,4,16,5,0.0,0.2,0.6,0.0,0.0,1.7999999999999998,7.199999999999999,4.0,0.6201130122655125,1.0805463426214976,0.39123148383110723,0.3723939040749191,0.25599930445190233,0.228093904737732
9_4_17,9,4,17,4,0.0,0.25,0.75,0.25,0.0,0.275,1.1,4.0,0.502566806954619,0.3602193945406444,0.4516052825315113,0.4754039358884511,0.2667272480186615,0.23428979388348198
9_4_18,9,4,18,6,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.7249999999999999,6.8999999999999995,4.0,0.5247070596810598,1.0635754568452385,0.576102052280236,0.5807896797220363,0.3243977361937373,0.2783453107209209
9_4_2,9,4,2,5,0.0,0.2,0.6,0.0,0.0,0.625,2.5,4.0,1.2324489735253161,1.0805463426214976,0.3998562033546643,0.3814805419467095,0.3171095698834636,0.311663233822915
9_4_3,9,4,3,4,0.0,0.25,0.5,0.0,0.0,0.275,1.1,4.0,0.8585998197751326,0.7544107038640374,0.4176714146776761,0.4157410394497044,0.2838578856580702,0.270737398495861
9_4_4,9,4,4,4,0.0,0.25,0.75,0.0,0.0,0.4,1.6,4.0,0.7729850716239784,0.6606336908461905,0.3961802563406114,0.36982040759403034,0.2912226218010033,0.27202438932805373
9_4_5,9,4,5,5,0.0,0.2,1.0,0.0,0.0,1.475,5.9,4.0,1.0470755307539679,1.2366989123126102,0.4309176528825741,0.41012025156959675,0.3196008331522585,0.32428139058304767
9_4_6,9,4,6,4,0.0,0.25,0.5,0.0,0.0,0.875,3.5,4.0,0.768951111361632,0.7544107038640374,0.41939225792107326,0.38734541855947485,0.339977654173532,0.3184927015343423
9_4_7,9,4,7,4,0.0,0.25,0.5,0.0,0.0,0.625,2.5,4.0,0.768951111361632,0.7544107038640374,0.3960094974068213,0.3851836299892202,0.3324641218315274,0.3254742103858538
9_4_8,9,4,8,5,1.0,0.2,0.4,0.6,0.2,1.65,6.6,4.0,1.56700991909171,1.6875599609237224,0.4977611260393068,0.5338124189105093,0.325641868608905,0.37621713162800025
9_4_9,9,4,9,4,0.0,0.25,0.5,0.0,0.0,0.375,1.5,4.0,0.8585998197751326,0.7544107038640374,0.40848057307144203,0.430286220069815,0.309032569510394,0.29228979285716533
9_5_1,9,5,1,5,0.0,0.2,0.8,0.0,0.0,1.7999999999999998,7.199999999999999,4.0,1.2072691202050254,1.4323242146164064,0.4367225280692554,0.42121616207716295,0.47712384151607223,0.46881988273177655
9_5_2,9,5,2,5,0.0,0.2,0.8,0.0,0.0,1.475,5.9,4.0,1.3283932296176026,1.4323242146164064,0.5122789263783423,0.5055626512655957,0.4911525717857389,0.5072050498137763
9_5_4,9,5,4,5,0.0,0.2,0.8,0.2,0.0,0.7125,2.85,4.0,1.2095280453342956,1.0968149396494729,0.4986643041955995,0.501645474994738,0.4366492537831423,0.4243863724247885
9_5_5,9,5,5,3,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,,,,,0.8251434682389364,0.4938688128414437,0.5233961894772259,0.5108163211883353,0.5207342394768016
9_5_6,9,5,6,6,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,2.375,9.5,4.0,1.8314101064814823,2.1564237000661404,0.5205934916269781,0.5521942253964017,0.4415957982327357,0.5443567635394199
9_6_2,9,6,2,5,0.0,0.2,0.8,0.0,0.0,1.0499999999999998,4.199999999999999,4.0,1.3172978808170992,1.197638538029101,0.3997162592561635,0.3968146818492535,0.4534089486066778,0.4418111262837304
9_6_3,9,6,3,6,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,1.6749999999999998,6.699999999999999,4.0,0.9552225798611107,1.1493857804232783,0.43105563770750743,0.40238637843121383,0.4520915482511849,0.47236542958357425
9_6_4,9,6,4,5,1.0,0.2,0.8,0.0,0.0,0.575,2.3,4.0,1.2544235801918,0.9660153654100524,0.4575812754683807,0.415571708193702,0.39085507614989995,0.37380358653404716
9_6_5,9,6,5,3,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.125,-0.5,4.0,0.7083823543320108,0.3152317761243386,0.35992124112214596,0.381284118505054,0.37255894287976027,0.40756873425017454
9_6_6,9,6,6,5,0.0,0.2,0.8,0.2,0.8,4.0,16.0,4.0,2.305412876488092,2.9606183386243456,0.42399034243678857,0.4364482726431767,0.39070347137285044,0.5313112287567675
9_6_7,9,6,7,4,1.0,0.25,0.75,0.5,0.0,,,,,0.6458693827160493,0.38591392492438303,0.46109004681927823,0.485698384227143,0.4703346408712675
9_7_1,9,7,1,4,0.0,0.25,0.5,0.5,0.0,0.25,1.0,4.0,0.8923773505140692,0.6119328369007527,0.44032295498266244,0.47394549621739185,0.46946885342401246,0.4665137412103104
9_7_2,9,7,2,4,0.0,0.25,1.0,0.25,0.0,0.6125,2.45,4.0,0.6577188867344074,0.5564667131132754,0.40330785747448783,0.44483267883290417,0.4360562372222411,0.4222453204758823
9_7_4,9,7,4,4,0.0,0.25,0.75,0.25,0.0,0.375,1.5,4.0,0.8450967558020669,0.588389222207191,0.4092212042752707,0.4749607797614422,0.42097649126582803,0.40818454347164
9_7_5,9,7,5,2,0.0,0.0,0.5,0.0,0.0,2.125,8.5,4.0,0.5381703671536787,1.2953937320411062,0.5941972410520157,0.5311563684674558,0.48200471255413874,0.42448191964786813
9_7_6,9,7,6,3,0.0,0.3333333333333333,1.0,0.0,0.0,0.7625,3.05,4.0,0.6617220793500479,0.8144192136644225,0.46422212640006233,0.4507890555653509,0.41071171054367905,0.39073211313101025
9_7_7,9,7,7,3,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,4.025,16.1,4.0,3.0460358022486815,3.748653116732807,0.45753326843865977,0.4336434471507366,0.3915614160223044,0.5260500098637171
9_8_1,9,8,1,3,0.0,0.3333333333333333,1.0,0.0,0.0,1.2125,4.85,4.0,0.8477404960317455,0.9641552417728874,0.40233139507005555,0.4169938099909571,0.39327398232683136,0.3863414306708491
9_8_2,9,8,2,3,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,2.525,10.1,4.0,3.5840193792438337,3.419414644345245,0.4898143200860397,0.4738165766849692,0.28935828966851823,0.5102519951682968
9_8_3,9,8,3,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.825,7.3,4.0,0.448347306547619,1.0232571926106298,0.4667971773866953,0.5007457697480845,0.38953268153556425,0.3621601255565607
9_8_5,9,8,5,3,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,-0.15000000000000002,-0.6000000000000001,4.0,0.7761956398809519,0.24720575396825395,0.4170405455924624,0.5344542848497106,0.2953829202385909,0.3391704916112528
9_8_6,9,8,6,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.7,2.8,4.0,0.6388339160052904,0.8485100596440593,0.4578765595413685,0.4439851975877363,0.3208547319533752,0.30314915132818704
9_8_8,9,8,8,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.8,3.2,4.0,1.2291153508782875,0.9394001830715583,0.4387197960101951,0.40709861605622516,0.3199995920332046,0.32827350697797786
9_일반학회원_1,9,일반학회원,1,3,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,4.0,0.5404191053090432,0.27484210548941773,0.3286890866283037,0.30501380528743943,0.32724826989691885,0.33545215522500493
